year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,1,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",295,32,11.22,1.42,11.64,0,7.71,4,0,1681,656,124,462,0,439
2020,1,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",721,115,19.34,1,72.08,0,22.58,27,1,8018,1082,171,4039,0,2726
2020,1,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",54,2,0.6,0,1.01,0,0.4,0,0,149,74,0,26,0,49
2020,1,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",360,42,14.3,0.07,21.65,0,5.98,1,0,2898,910,3,1542,0,443
2020,1,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",124,18,4.94,0,5.9,0,7.17,4,0,2356,258,0,1413,0,685
2020,1,NK,Spirit Air Lines,SAN,"San Diego, CA: San Diego International",133,10,2.03,0,2.35,0,5.62,1,1,401,44,0,66,0,291
2020,1,NK,Spirit Air Lines,SEA,"Seattle, WA: Seattle/Tacoma International",91,13,2.9,0,9.72,0,0.39,2,0,453,165,0,271,0,17
2020,1,NK,Spirit Air Lines,TPA,"Tampa, FL: Tampa International",816,100,29.01,2.63,40.52,0.26,27.57,8,2,6703,1977,277,2052,10,2387
2020,1,OH,PSA Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",126,22,3.45,0.6,6.47,0,11.48,0,0,1129,190,26,244,0,669
2020,1,OH,PSA Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,OH,PSA Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",7866,1412,233.02,29.15,389.12,0.71,760,77,7,89127,24789,2034,11866,26,50412
2020,1,OH,PSA Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2611,532,140.49,8.29,89.97,0,293.24,43,8,48177,18673,548,3331,0,25625
2020,1,OH,PSA Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",248,58,10.69,4.61,18.86,0,23.85,10,1,3184,755,225,861,0,1343
2020,1,OH,PSA Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",98,20,5.33,0.05,6.06,0.63,7.92,1,0,837,289,1,167,20,360
2020,1,OH,PSA Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",173,38,7.22,0.31,7.86,0.4,22.22,1,0,1807,310,15,331,6,1145
2020,1,OH,PSA Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",5,1,0,0,0.5,0,0.5,0,0,22,0,0,11,0,11
2020,1,OH,PSA Airlines Inc.,LGA,"New York, NY: LaGuardia",116,26,8.3,0,8,0,9.7,5,0,2065,780,0,620,0,665
2020,1,OH,PSA Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",1293,238,62.01,10.17,55.21,0,110.61,18,4,21331,9168,643,2328,0,9192
2020,1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2054,315,161.79,90.09,62.44,0,0.68,6,1,31157,19113,9536,2483,0,25
2020,1,OO,SkyWest Airlines Inc.,BOS,"Boston, MA: Logan International",20,6,4.99,0,1.01,0,0,0,0,663,576,0,87,0,0
2020,1,OO,SkyWest Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",74,20,11.86,2,3.14,0,3,2,0,1049,453,107,117,0,372
2020,1,OO,SkyWest Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",87,19,10.14,2.73,6.14,0,0,1,0,910,487,199,224,0,0
2020,1,OO,SkyWest Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",47,9,4.31,0,4.69,0,0,1,0,337,235,0,102,0,0
2020,1,OO,SkyWest Airlines Inc.,DEN,"Denver, CO: Denver International",4593,601,336.03,47.56,187.19,1,29.22,123,10,60956,41786,6265,9783,104,3018
2020,1,OO,SkyWest Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",1573,273,120.86,42.92,97.64,1,10.59,59,13,25269,12489,5072,6364,96,1248
2020,1,OO,SkyWest Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",3657,468,285.71,98.37,83.91,0,0,32,1,46418,26926,15912,3580,0,0
2020,1,OO,SkyWest Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",131,29,11.81,3.93,13.26,0,0,0,0,2068,1058,376,634,0,0
2020,1,OO,SkyWest Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",436,76,53.9,6.87,14.24,0,1,18,1,8114,5537,2072,482,0,23
2020,1,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1492,260,129.43,16,110.56,0,4,22,4,21544,14560,1401,5375,0,208
2020,1,OO,SkyWest Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",279,23,13.44,6.42,3.13,0,0,0,0,2558,1479,989,90,0,0
2020,1,OO,SkyWest Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3103,381,192.92,27.27,134.8,0,26.02,42,0,37171,22290,3160,7230,0,4491
2020,1,OO,SkyWest Airlines Inc.,LGA,"New York, NY: LaGuardia",642,129,38.26,21.47,66.22,0,3.05,8,0,9602,4396,1689,3392,0,125
2020,1,OO,SkyWest Airlines Inc.,MDW,"Chicago, IL: Chicago Midway International",241,38,21.81,1.96,14.23,0,0,8,0,2533,1697,221,615,0,0
2020,1,OO,SkyWest Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",3718,556,313.16,115.46,126.38,1,0,89,1,64465,40710,15839,7893,23,0
2020,1,OO,SkyWest Airlines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",4978,910,493,73.7,315.51,1,26.79,277,5,94640,56166,12983,22647,19,2825
2020,1,OO,SkyWest Airlines Inc.,PDX,"Portland, OR: Portland International",712,74,37.72,3.23,32.08,0,0.97,1,2,4417,2742,130,1516,0,29
2020,1,OO,SkyWest Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",93,15,11.57,1,2.43,0,0,0,0,1249,1136,25,88,0,0
2020,1,OO,SkyWest Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",953,105,52.95,5.52,40.8,0,5.72,9,0,9107,5669,534,2024,0,880
2020,1,OO,SkyWest Airlines Inc.,SAN,"San Diego, CA: San Diego International",642,52,32.94,1,13.06,0,5,2,1,3063,2156,16,546,0,345
2020,1,OO,SkyWest Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",1279,255,77.32,27.34,148.93,0,1.4,6,1,14575,6443,2590,5449,0,93
2020,1,OO,SkyWest Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",3665,701,214.91,30.51,429.93,0,25.65,94,5,68838,30041,2733,33250,0,2814
2020,1,OO,SkyWest Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",4087,367,181.5,68.08,102.37,2.14,12.91,37,0,28159,17305,5596,4291,45,922
2020,1,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",365,49,12.36,0.38,20.22,0,16.05,2,0,2953,544,36,862,0,1511
2020,1,UA,United Air Lines Inc.,BOS,"Boston, MA: Logan International",969,123,31.57,0.71,31.82,0,58.91,5,1,7034,1987,21,1141,0,3885
2020,1,UA,United Air Lines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",242,37,11.02,0.02,13.16,0,12.81,2,0,2013,421,2,447,0,1143
2020,1,UA,United Air Lines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",53,11,3.13,0.34,3.66,0,3.87,0,0,446,82,30,142,0,192
2020,1,UA,United Air Lines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",267,30,7.72,1.06,5.28,0,15.94,2,0,1776,449,23,236,0,1068
2020,1,UA,United Air Lines Inc.,DEN,"Denver, CO: Denver International",5640,532,137.62,14.81,198.33,0,181.24,13,12,37399,11480,1406,8296,0,16217
2020,1,UA,United Air Lines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",517,91,13.6,2.71,31.59,0,43.11,5,2,6635,966,484,2270,0,2915
2020,1,UA,United Air Lines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",106,14,2.51,0.33,3.67,0,7.49,1,0,839,129,13,106,0,591
2020,1,UA,United Air Lines Inc.,EWR,"Newark, NJ: Newark Liberty International",4700,845,133.64,7.11,504.79,0,199.46,17,5,54150,11468,650,23798,0,18234
2020,1,UA,United Air Lines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",765,120,29.57,2.92,41.91,0,45.6,2,0,7256,1939,255,1566,0,3496
2020,1,UA,United Air Lines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",388,42,19.63,0,16.05,0,6.32,0,0,3077,1127,0,641,0,1309
2020,1,UA,United Air Lines Inc.,IAD,"Washington, DC: Washington Dulles International",1970,193,54.62,1.81,60.38,0,76.19,4,1,11270,3797,266,1782,0,5425
2020,1,UA,United Air Lines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",4929,523,125.17,7.07,217.71,0,173.05,10,17,29285,9951,419,7483,0,11432
2020,1,UA,United Air Lines Inc.,LAS,"Las Vegas, NV: McCarran International",1164,131,35.75,0.65,34.22,0,60.38,2,0,6864,1705,115,1322,0,3722
2020,1,UA,United Air Lines Inc.,LAX,"Los Angeles, CA: Los Angeles International",2000,205,65.37,5.64,64.68,0,69.31,8,1,12559,3596,498,2652,0,5813
2020,1,UA,United Air Lines Inc.,LGA,"New York, NY: LaGuardia",485,74,10.7,2.01,30.99,0,30.3,4,1,4957,580,107,1925,0,2345
2020,1,UA,United Air Lines Inc.,MCO,"Orlando, FL: Orlando International",1098,152,38.57,4.56,39.76,0,69.12,2,0,10133,2806,756,1525,0,5046
2020,1,UA,United Air Lines Inc.,MIA,"Miami, FL: Miami International",581,107,29.59,2.62,37.18,0,37.62,4,0,6249,1603,121,1797,0,2728
2020,1,UA,United Air Lines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",284,25,6.37,0.02,7.81,0,10.8,6,0,2250,342,12,273,0,1623
2020,1,UA,United Air Lines Inc.,ORD,"Chicago, IL: Chicago O'Hare International",5462,599,145.34,20.79,227.02,0,205.85,117,14,52769,12471,8899,14432,0,16967
2020,1,UA,United Air Lines Inc.,PDX,"Portland, OR: Portland International",528,74,23.15,0,16.92,0,33.93,2,0,5446,1997,0,636,0,2813
2020,1,UA,United Air Lines Inc.,PHL,"Philadelphia, PA: Philadelphia International",288,39,10.18,0.15,14.9,0,13.78,3,0,1733,406,9,525,0,793
2020,1,UA,United Air Lines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",708,88,15.94,2.38,27.35,0,42.33,3,1,5278,808,633,1006,0,2831
2020,1,UA,United Air Lines Inc.,SAN,"San Diego, CA: San Diego International",806,96,28.61,2.61,23.52,0,41.25,1,2,6005,1263,612,961,0,3169
2020,1,UA,United Air Lines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",629,106,21.65,0,53.42,0,30.93,3,1,5109,901,0,1788,0,2420
2020,1,UA,United Air Lines Inc.,SFO,"San Francisco, CA: San Francisco International",4220,704,109.16,12.04,399.12,0,183.69,14,6,53229,10261,1546,25234,0,16188
2020,1,UA,United Air Lines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",300,30,9.05,0,9.07,0,11.88,0,0,1835,580,0,297,0,958
2020,1,UA,United Air Lines Inc.,TPA,"Tampa, FL: Tampa International",647,92,26.86,1.09,29.26,0,34.79,3,1,4993,1577,38,1127,0,2251
2020,1,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3186,268,96.27,4.61,81.86,1,84.26,38,5,14988,5014,545,4285,117,5027
2020,1,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",638,56,31.35,0.99,4.6,0,19.06,9,0,3495,1748,207,165,0,1375
2020,1,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5458,441,171.31,4.54,90.23,0.87,174.05,57,1,21002,8486,238,2614,27,9637
2020,1,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",251,23,9.27,0,3.42,0,10.31,4,0,836,289,0,74,0,473
2020,1,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1383,152,55.65,2.93,24.21,0,69.21,33,2,7492,2658,284,939,0,3611
2020,1,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",5638,549,208.94,3.94,123.43,2.24,210.45,69,4,24713,9534,363,4241,108,10467
2020,1,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",394,38,20.22,0,0.95,0,16.83,14,1,2150,1291,0,40,0,819
2020,1,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",2220,241,92.04,4.68,74.76,0,69.52,18,8,11753,5176,450,2748,0,3379
2020,1,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",548,29,12.09,0,3.65,0,13.26,0,1,1821,855,0,173,0,793
2020,1,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",145,18,10.37,0,2.34,0,5.3,0,0,986,521,0,78,0,387
2020,1,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: McCarran International",5727,407,149.85,1.69,72.02,2,181.45,57,3,17155,6867,46,1900,43,8299
2020,1,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",3204,240,95.55,2.02,45.72,0,96.71,65,3,12102,5095,147,1833,0,5027
2020,1,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1066,158,63.97,2.62,54.31,1,36.1,20,2,8310,3665,226,2284,19,2116
2020,1,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",3613,385,141.98,3.11,108.29,2.06,129.55,41,4,18067,6829,227,3918,55,7038
2020,1,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",5723,473,172.19,5.48,118.23,1,176.1,291,41,21349,7988,306,4173,34,8848
2020,1,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",600,57,21.54,1,8.74,0,25.72,20,0,2741,835,407,232,0,1267
2020,1,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",927,99,38.86,0,19.8,0.63,39.71,0,0,3710,1421,0,539,10,1740
2020,1,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",543,74,33.49,0.49,16.29,0,23.72,9,0,3414,1573,24,460,0,1357
2020,1,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4997,413,148.78,4.99,110.31,0.7,148.22,67,2,17837,6886,524,3636,17,6774
2020,1,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3361,235,94.48,2.4,31.07,0.56,106.49,51,1,10677,4509,111,991,10,5056
2020,1,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",775,161,48.22,2.12,66.96,0,43.7,4,0,5891,1798,126,2019,0,1948
2020,1,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",1135,169,38.64,4.45,88.01,0,37.91,40,0,8990,1771,331,4621,0,2267
2020,1,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",937,119,55.11,0.98,21.23,0.64,41.04,6,0,3956,1737,52,484,16,1667
2020,1,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",2220,262,105.4,3.52,61.3,0,91.78,19,3,13372,5120,121,2336,0,5795
2020,1,YV,Mesa Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",143,26,16,1,4,0,5,1,0,1809,1156,76,97,0,480
2020,1,YV,Mesa Airlines Inc.,BOS,"Boston, MA: Logan International",13,2,2,0,0,0,0,1,0,167,167,0,0,0,0
2020,1,YV,Mesa Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",199,45,18,1,12,2,12,0,0,2760,1064,134,338,172,1052
2020,1,YV,Mesa Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",78,12,7,0,2,0,3,0,0,748,363,0,53,0,332
2020,1,YV,Mesa Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3015,602,97.88,45.62,170.25,0.91,287.35,93,21,51180,10233,5953,8187,36,26771
2020,1,YV,Mesa Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",136,20,8,0,8,0,4,1,0,1119,603,0,317,0,199
2020,1,YV,Mesa Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",5,1,0,0,1,0,0,0,1,44,0,0,44,0,0
2020,1,YV,Mesa Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",1425,194,79,7,46,0,62,6,4,14790,7839,331,1885,0,4735
2020,1,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",3089,459,139.35,59,135.95,1,123.7,40,22,38968,14125,8026,5671,15,11131
2020,1,YV,Mesa Airlines Inc.,LGA,"New York, NY: LaGuardia",209,40,15,0,21,0,4,1,0,2374,912,0,1153,0,309
2020,1,YV,Mesa Airlines Inc.,MIA,"Miami, FL: Miami International",3,2,2,0,0,0,0,0,0,112,112,0,0,0,0
2020,1,YV,Mesa Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",116,17,9,0,5,0,3,4,0,1241,755,0,114,0,372
2020,1,YV,Mesa Airlines Inc.,PHL,"Philadelphia, PA: Philadelphia International",40,1,0,0,1,0,0,1,0,69,0,0,69,0,0
2020,1,YV,Mesa Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",1651,258,39.75,5.59,47.88,0,164.78,19,2,18379,3387,618,1739,0,12635
2020,1,YV,Mesa Airlines Inc.,SLC,"Salt Lake City, UT: Salt Lake City International",11,2,0,0,1,0,1,0,0,54,0,0,17,0,37
2020,1,YX,Republic Airline,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",555,81,23.31,3.07,29.76,0,24.87,4,0,5968,1972,646,946,0,2404
2020,1,YX,Republic Airline,BOS,"Boston, MA: Logan International",1702,120,39.66,2.91,46.79,0,30.65,4,0,9075,3657,1812,1731,0,1875
2020,1,YX,Republic Airline,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",20,2,1.7,0,0.3,0,0,1,0,122,103,0,19,0,0
2020,1,YX,Republic Airline,CLT,"Charlotte, NC: Charlotte Douglas International",1090,147,27.17,1.86,59.41,0,58.56,9,0,6961,1265,82,1631,0,3983
2020,1,YX,Republic Airline,DCA,"Washington, DC: Ronald Reagan Washington National",2466,269,62.12,4.26,104.01,0,98.62,12,1,13083,3669,196,4027,0,5191
2020,1,YX,Republic Airline,DEN,"Denver, CO: Denver International",611,54,12.89,4.51,20.4,1,15.2,5,0,4536,995,1039,1087,16,1399
2020,1,YX,Republic Airline,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",110,18,3.41,0,8.06,0.66,5.87,0,2,1573,594,0,440,19,520
2020,1,YX,Republic Airline,DTW,"Detroit, MI: Detroit Metro Wayne County",621,65,14.26,0.87,20.47,0,29.4,5,1,4025,1130,160,830,0,1905
2020,1,YX,Republic Airline,EWR,"Newark, NJ: Newark Liberty International",2115,381,46.16,5.09,262.48,0,67.27,34,0,23341,4485,411,13031,0,5414
2020,1,YX,Republic Airline,IAD,"Washington, DC: Washington Dulles International",297,30,7.77,2.04,8.62,0,11.57,1,0,1866,592,165,307,0,802
2020,1,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",813,84,16.65,2.94,40.42,0,23.99,5,3,5115,1149,739,1314,0,1913
2020,1,YX,Republic Airline,JFK,"New York, NY: John F. Kennedy International",379,39,12.12,0.91,17.68,0,8.29,0,0,2799,1053,221,1176,0,349
2020,1,YX,Republic Airline,LGA,"New York, NY: LaGuardia",3224,481,89.31,13.6,293.48,0.18,84.43,14,3,29623,8063,1565,14884,8,5103
2020,1,YX,Republic Airline,MCO,"Orlando, FL: Orlando International",8,1,0.5,0,0,0,0.5,0,0,50,25,0,0,0,25
2020,1,YX,Republic Airline,MIA,"Miami, FL: Miami International",1126,111,21.42,1.07,45.53,0,42.98,7,4,5633,1710,59,1519,0,2345
2020,1,YX,Republic Airline,MSP,"Minneapolis, MN: Minneapolis-St Paul International",406,48,13.06,1.82,17.35,0.74,15.03,9,1,1934,658,33,451,15,777
2020,1,YX,Republic Airline,ORD,"Chicago, IL: Chicago O'Hare International",1175,107,23.46,3.45,55.37,0,24.72,50,2,6623,1178,1430,1971,0,2044
2020,1,YX,Republic Airline,PHL,"Philadelphia, PA: Philadelphia International",1374,123,24.88,4.29,43.24,0,50.59,3,2,8153,1708,521,1969,0,3955
2020,1,YX,Republic Airline,SEA,"Seattle, WA: Seattle/Tacoma International",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,1,YX,Republic Airline,SLC,"Salt Lake City, UT: Salt Lake City International",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2,9E,Endeavor Air Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3365,581,88.22,23.66,174.41,0,294.71,8,13,49533,10790,2786,9282,0,26675
2020,2,9E,Endeavor Air Inc.,BOS,"Boston, MA: Logan International",224,29,5.86,0.11,12.38,0,10.64,0,0,1935,325,8,824,0,778
2020,2,9E,Endeavor Air Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",225,28,5.32,1.31,8.25,0,13.11,0,0,1595,417,69,512,0,597
2020,2,9E,Endeavor Air Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",171,34,6.57,0.93,14.64,0,11.87,3,2,2690,610,154,716,0,1210
2020,2,9E,Endeavor Air Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",169,26,5.97,0.29,13.83,0,5.91,0,2,1444,224,28,942,0,250
2020,2,9E,Endeavor Air Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",88,22,3.18,0.78,13.12,0,4.92,0,1,929,131,24,581,0,193
2020,2,9E,Endeavor Air Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",1778,216,39.08,6.23,62.13,0,108.57,3,0,15193,4318,786,2594,0,7495
2020,2,9E,Endeavor Air Inc.,EWR,"Newark, NJ: Newark Liberty International",155,39,5.38,1.33,18.37,0,13.93,0,0,3692,766,74,1515,0,1337
2020,2,9E,Endeavor Air Inc.,IAD,"Washington, DC: Washington Dulles International",90,10,3.97,0,2.4,1,2.63,0,0,612,356,0,108,23,125
2020,2,9E,Endeavor Air Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",45,11,5.61,0,4,0,1.39,0,0,556,369,0,153,0,34
2020,2,9E,Endeavor Air Inc.,JFK,"New York, NY: John F. Kennedy International",1544,192,35.03,4.82,58.95,0,93.2,3,0,15822,3565,440,3032,0,8785
2020,2,9E,Endeavor Air Inc.,LGA,"New York, NY: LaGuardia",1860,379,47.29,15.21,183,0,133.51,25,6,36818,5629,1469,16546,0,13174
2020,2,9E,Endeavor Air Inc.,MDW,"Chicago, IL: Chicago Midway International",62,9,3.07,0.51,3.28,0,2.15,0,0,500,121,26,156,0,197
2020,2,9E,Endeavor Air Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1033,101,19.75,1.74,19.54,0,59.97,0,0,6244,1786,256,704,0,3498
2020,2,9E,Endeavor Air Inc.,ORD,"Chicago, IL: Chicago O'Hare International",255,59,9.53,2.96,34.11,0,12.4,1,1,5914,981,276,3507,0,1150
2020,2,9E,Endeavor Air Inc.,PHL,"Philadelphia, PA: Philadelphia International",113,25,5.4,3.59,9.31,0,6.69,0,0,1855,429,408,518,0,500
2020,2,9E,Endeavor Air Inc.,TPA,"Tampa, FL: Tampa International",80,13,2.03,0.95,2.32,0,7.7,0,0,808,89,75,143,0,501
2020,2,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",841,167,56.96,4.7,46.61,0,58.73,6,1,10660,3597,402,2309,0,4352
2020,2,AA,American Airlines Inc.,BOS,"Boston, MA: Logan International",1921,303,92.35,8.64,83.09,0,118.91,27,1,19598,6539,464,3393,0,9202
2020,2,AA,American Airlines Inc.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",323,75,34.45,0.94,20.84,0,18.78,5,1,3254,1466,42,696,0,1050
2020,2,AA,American Airlines Inc.,CLT,"Charlotte, NC: Charlotte Douglas International",8082,1355,317.94,34.37,503.47,1.06,498.15,184,33,114974,37120,8008,31371,42,38433
2020,2,AA,American Airlines Inc.,DCA,"Washington, DC: Ronald Reagan Washington National",2117,322,93.07,6.14,98.88,0.71,123.19,31,7,19332,5588,250,4143,17,9334
2020,2,AA,American Airlines Inc.,DEN,"Denver, CO: Denver International",717,128,45.21,1.41,50.26,0.05,31.07,5,0,7954,2290,89,3344,4,2227
2020,2,AA,American Airlines Inc.,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",11470,1812,484.07,35.78,699.44,2.59,590.12,47,11,132438,57477,2870,24205,82,47804
2020,2,AA,American Airlines Inc.,DTW,"Detroit, MI: Detroit Metro Wayne County",402,64,27.63,1.15,12.81,0.16,22.25,5,0,3577,1794,254,315,11,1203
2020,2,AA,American Airlines Inc.,EWR,"Newark, NJ: Newark Liberty International",587,145,36.03,2.59,69.87,1,35.52,6,0,7381,1769,86,3202,68,2256
2020,2,AA,American Airlines Inc.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",638,105,33.12,1.9,41.65,0.19,28.14,9,0,5597,1853,169,1747,6,1822
2020,2,AA,American Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",233,16,9.18,1,1.97,0,3.85,0,0,1206,822,58,44,0,282
2020,2,AA,American Airlines Inc.,IAD,"Washington, DC: Washington Dulles International",139,26,10.32,0,3.61,0.11,11.96,1,0,2325,1411,0,161,5,748
2020,2,AA,American Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",509,104,29.44,1.78,34.54,0,38.24,3,0,6174,2197,89,1331,0,2557
2020,2,AA,American Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",1217,150,71.43,1.51,36.8,1,39.27,4,0,9160,4695,93,1477,15,2880
2020,2,AA,American Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",1161,172,66.83,2.31,44.33,0.36,58.16,4,0,9738,3290,283,1644,11,4510
2020,2,AA,American Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",3259,412,148.18,5.81,132.33,2.87,122.8,9,2,30318,12938,342,4640,73,12325
2020,2,AA,American Airlines Inc.,LGA,"New York, NY: LaGuardia",1881,352,70.17,6.91,165.06,0,109.87,43,2,24002,4687,522,10090,0,8703
2020,2,AA,American Airlines Inc.,MCO,"Orlando, FL: Orlando International",1484,260,93.12,4.33,105.33,0,57.21,11,2,14286,5797,530,3958,0,4001
2020,2,AA,American Airlines Inc.,MIA,"Miami, FL: Miami International",4113,570,203.98,10.31,191.86,3.99,159.86,20,2,45620,20988,984,7272,253,16123
2020,2,AA,American Airlines Inc.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",429,74,26.84,1.12,19.79,0.12,26.13,3,0,3684,1335,127,555,3,1664
